Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
"Ada info.ini fake, coba cek gaes",Ada info ini fake coba cek gaes,ada info ini fake coba cek gaes,"['ada', 'info', 'ini', 'fake', 'coba', 'cek', 'gaes']","['ada', 'info', 'ini', 'fake', 'coba', 'cek', 'guys']","['info', 'fake', 'coba', 'cek', 'guys']","['info', 'fake', 'coba', 'cek', 'guys']",info fake coba cek guys
Pengen meluk gaaasi😭😭 @maulida.zuam @isnifj @ditha.adhania,Pengen meluk gaasi zuam adhania,pengen meluk gaasi zuam adhania,"['pengen', 'meluk', 'gaasi', 'zuam', 'adhania']","['pengen', 'meluk', 'gaasi', 'zuam', 'adhania']","['pengen', 'meluk', 'gaasi', 'zuam', 'adhania']","['ken', 'luk', 'gaasi', 'zuam', 'adhania']",ken luk gaasi zuam adhania
Aq bisa merasakan kesedihan u nak...😭 Bersabarlah 🤗,Aq bisa merasakan kesedihan nak Bersabarlah,aq bisa merasakan kesedihan nak bersabarlah,"['aq', 'bisa', 'merasakan', 'kesedihan', 'nak', 'bersabarlah']","['aq', 'bisa', 'merasakan', 'kesedihan', 'nak', 'bersabarlah']","['aq', 'merasakan', 'kesedihan', 'nak', 'bersabarlah']","['aq', 'rasa', 'sedih', 'nak', 'sabar']",aq rasa sedih nak sabar
"handsome boy. keep strong, sending all the 💌",handsome boy keep strong sending all the,handsome boy keep strong sending all the,"['handsome', 'boy', 'keep', 'strong', 'sending', 'all', 'the']","['handsome', 'boy', 'keep', 'strong', 'sending', 'all', 'the']","['handsome', 'boy', 'keep', 'strong', 'sending', 'all', 'the']","['handsome', 'boy', 'keep', 'strong', 'sending', 'all', 'the']",handsome boy keep strong sending all the
Ini sih bener bener deh😞😞😞,Ini sih bener bener deh,ini sih bener bener deh,"['ini', 'sih', 'bener', 'bener', 'deh']","['ini', 'sih', 'bener', 'bener', 'deh']","['sih', 'bener', 'bener', 'deh']","['sih', 'bener', 'bener', 'deh']",sih bener bener deh
kasian banget ya ampun ikut nangis ih,kasian banget ya ampun ikut nangis ih,kasian banget ya ampun ikut nangis ih,"['kasian', 'banget', 'ya', 'ampun', 'ikut', 'nangis', 'ih']","['kasian', 'banget', 'ya', 'ampun', 'ikut', 'nangis', 'ih']","['kasian', 'banget', 'ya', 'ampun', 'nangis', 'ih']","['kasi', 'banget', 'ya', 'ampun', 'nang', 'ih']",kasi banget ya ampun nang ih
Ada kabar lain bilang bahwa ini hanya penipuan,Ada kabar lain bilang bahwa ini hanya penipuan,ada kabar lain bilang bahwa ini hanya penipuan,"['ada', 'kabar', 'lain', 'bilang', 'bahwa', 'ini', 'hanya', 'penipuan']","['ada', 'kabar', 'lain', 'bilang', 'bahwa', 'ini', 'hanya', 'penipuan']","['kabar', 'bilang', 'penipuan']","['kabar', 'bilang', 'tipu']",kabar bilang tipu
Full of fuckin shite. Everything worth of$$$,Full of fuckin shite Everything worth of,full of fuckin shite everything worth of,"['full', 'of', 'fuckin', 'shite', 'everything', 'worth', 'of']","['full', 'of', 'fuckin', 'shite', 'everything', 'worth', 'of']","['full', 'of', 'fuckin', 'shite', 'everything', 'worth', 'of']","['full', 'of', 'fuckin', 'shite', 'everything', 'worth', 'of']",full of fuckin shite everything worth of
ya allaaahh merekaa ini anak istimewaa harus d perlakukan baikk,ya allaahh merekaa ini anak istimewaa harus perlakukan baikk,ya allaahh merekaa ini anak istimewaa harus perlakukan baikk,"['ya', 'allaahh', 'merekaa', 'ini', 'anak', 'istimewaa', 'harus', 'perlakukan', 'baikk']","['ya', 'allaahh', 'merekaa', 'ini', 'anak', 'istimewaa', 'harus', 'perlakukan', 'baikk']","['ya', 'allaahh', 'merekaa', 'anak', 'istimewaa', 'perlakukan', 'baikk']","['ya', 'allaahh', 'merekaa', 'anak', 'istimewaa', 'laku', 'baikk']",ya allaahh merekaa anak istimewaa laku baikk
"Klean tertypu gaes, itu cuma gimmick. Ada video lanjutannya setelah ini",Klean tertypu gaes itu cuma gimmick Ada video lanjutannya setelah ini,klean tertypu gaes itu cuma gimmick ada video lanjutannya setelah ini,"['klean', 'tertypu', 'gaes', 'itu', 'cuma', 'gimmick', 'ada', 'video', 'lanjutannya', 'setelah', 'ini']","['klean', 'tertypu', 'guys', 'itu', 'cuma', 'gimmick', 'ada', 'video', 'lanjutannya', 'setelah', 'ini']","['klean', 'tertypu', 'guys', 'gimmick', 'video', 'lanjutannya']","['klean', 'tertypu', 'guys', 'gimmick', 'video', 'lanjut']",klean tertypu guys gimmick video lanjut
Shit.,Shit,shit,['shit'],['shit'],['shit'],['shit'],shit
Astaghfirullah 😭,Astaghfirullah,astaghfirullah,['astaghfirullah'],['astaghfirullah'],['astaghfirullah'],['astaghfirullah'],astaghfirullah
"Ternyata penipuan, dia sudah 18 th kalau gak salah, monggo bisa di cek, saya takutnya saya salah beri informasi, tapi gimanapun bully tetap tidak baik dan berakibat pada mental yang di bully 🙏  https://www.facebook.com/1334711407/posts/10222146030903148/?d=n",Ternyata penipuan dia sudah th kalau gak salah monggo bisa di cek saya takutnya saya salah beri informasi tapi gimanapun bully tetap tidak baik dan berakibat pada mental yang di bully,ternyata penipuan dia sudah th kalau gak salah monggo bisa di cek saya takutnya saya salah beri informasi tapi gimanapun bully tetap tidak baik dan berakibat pada mental yang di bully,"['ternyata', 'penipuan', 'dia', 'sudah', 'th', 'kalau', 'gak', 'salah', 'monggo', 'bisa', 'di', 'cek', 'saya', 'takutnya', 'saya', 'salah', 'beri', 'informasi', 'tapi', 'gimanapun', 'bully', 'tetap', 'tidak', 'baik', 'dan', 'berakibat', 'pada', 'mental', 'yang', 'di', 'bully']","['ternyata', 'penipuan', 'dia', 'sudah', 'th', 'kalau', 'enggak', 'salah', 'monggo', 'bisa', 'di', 'cek', 'saya', 'takutnya', 'saya', 'salah', 'beri', 'informasi', 'tapi', 'gimanapun', 'bully', 'tetap', 'tidak', 'baik', 'dan', 'berakibat', 'pada', 'mental', 'yang', 'di', 'bully']","['penipuan', 'th', 'salah', 'monggo', 'cek', 'takutnya', 'salah', 'informasi', 'gimanapun', 'bully', 'berakibat', 'mental', 'bully']","['tipu', 'th', 'salah', 'monggo', 'cek', 'takut', 'salah', 'informasi', 'gimanapun', 'bully', 'akibat', 'mental', 'bully']",tipu th salah monggo cek takut salah informasi gimanapun bully akibat mental bully
cari² berita lainnya... awas penipuan....,cari berita lainnya awas penipuan,cari berita lainnya awas penipuan,"['cari', 'berita', 'lainnya', 'awas', 'penipuan']","['cari', 'berita', 'lainnya', 'awas', 'penipuan']","['cari', 'berita', 'awas', 'penipuan']","['cari', 'berita', 'awas', 'tipu']",cari berita awas tipu
"This is hoax!. mereka memanfaatkan keadaan biar dpt donasi, Cek aj di instastory gw!",This is hoax mereka memanfaatkan keadaan biar dpt donasi Cek aj di instastory gw,this is hoax mereka memanfaatkan keadaan biar dpt donasi cek aj di instastory gw,"['this', 'is', 'hoax', 'mereka', 'memanfaatkan', 'keadaan', 'biar', 'dpt', 'donasi', 'cek', 'aj', 'di', 'instastory', 'gw']","['this', 'is', 'hoax', 'mereka', 'memanfaatkan', 'keadaan', 'biar', 'dapat', 'donasi', 'cek', 'aj', 'di', 'instastory', 'aku']","['this', 'is', 'hoax', 'memanfaatkan', 'biar', 'donasi', 'cek', 'aj', 'instastory']","['this', 'is', 'hoax', 'manfaat', 'biar', 'donasi', 'cek', 'aj', 'instastory']",this is hoax manfaat biar donasi cek aj instastory
fake,fake,fake,['fake'],['fake'],['fake'],['fake'],fake
Itu yang ngomong 18 thn ngebully juga!,Itu yang ngomong thn ngebully juga,itu yang ngomong thn ngebully juga,"['itu', 'yang', 'ngomong', 'thn', 'ngebully', 'juga']","['itu', 'yang', 'ngomong', 'thn', 'ngebully', 'juga']","['ngomong', 'thn', 'ngebully']","['ngomong', 'thn', 'ngebully']",ngomong thn ngebully
"Ya...Allah kasihan amat😢,",Ya Allah kasihan amat,ya allah kasihan amat,"['ya', 'allah', 'kasihan', 'amat']","['ya', 'allah', 'kasihan', 'amat']","['ya', 'allah', 'kasihan']","['ya', 'allah', 'kasihan']",ya allah kasihan
Setiap manusia dilahirkan ke dunia punya keunikan dan masing2 punya perbedaan. Stop bullying !!!,Setiap manusia dilahirkan ke dunia punya keunikan dan masing punya perbedaan Stop bullying,setiap manusia dilahirkan ke dunia punya keunikan dan masing punya perbedaan stop bullying,"['setiap', 'manusia', 'dilahirkan', 'ke', 'dunia', 'punya', 'keunikan', 'dan', 'masing', 'punya', 'perbedaan', 'stop', 'bullying']","['setiap', 'manusia', 'dilahirkan', 'ke', 'dunia', 'punya', 'keunikan', 'dan', 'masing', 'punya', 'perbedaan', 'stop', 'bullying']","['manusia', 'dilahirkan', 'dunia', 'keunikan', 'perbedaan', 'stop', 'bullying']","['manusia', 'lahir', 'dunia', 'uni', 'beda', 'stop', 'bullying']",manusia lahir dunia uni beda stop bullying
"DIBACA CAPTIONNYAAA ,DUMBASSEESS!! DIA ITU AKTOR DAN BUKAN BOCAHH!!",DIBACA CAPTIONNYAA DUMBASSEESS DIA ITU AKTOR DAN BUKAN BOCAHH,dibaca captionnyaa dumbasseess dia itu aktor dan bukan bocahh,"['dibaca', 'captionnyaa', 'dumbasseess', 'dia', 'itu', 'aktor', 'dan', 'bukan', 'bocahh']","['dibaca', 'captionnyaa', 'dumbasseess', 'dia', 'itu', 'aktor', 'dan', 'bukan', 'bocahh']","['dibaca', 'captionnyaa', 'dumbasseess', 'aktor', 'bocahh']","['baca', 'captionnyaa', 'dumbasseess', 'aktor', 'bocahh']",baca captionnyaa dumbasseess aktor bocahh
Manusia harus bully ayok manusia bully terus biar bumi kita semakin senang,Manusia harus bully ayok manusia bully terus biar bumi kita semakin senang,manusia harus bully ayok manusia bully terus biar bumi kita semakin senang,"['manusia', 'harus', 'bully', 'ayok', 'manusia', 'bully', 'terus', 'biar', 'bumi', 'kita', 'semakin', 'senang']","['manusia', 'harus', 'bully', 'ayok', 'manusia', 'bully', 'terus', 'biar', 'bumi', 'kita', 'semakin', 'senang']","['manusia', 'bully', 'ayok', 'manusia', 'bully', 'biar', 'bumi', 'senang']","['manusia', 'bully', 'ayok', 'manusia', 'bully', 'biar', 'bumi', 'senang']",manusia bully ayok manusia bully biar bumi senang
Best wishes for you Quaden.. aamiin,Best wishes for you Quaden aamiin,best wishes for you quaden aamiin,"['best', 'wishes', 'for', 'you', 'quaden', 'aamiin']","['best', 'wishes', 'for', 'you', 'quaden', 'aamiin']","['best', 'wishes', 'for', 'you', 'quaden', 'aamiin']","['best', 'wishes', 'for', 'you', 'quaden', 'aamiin']",best wishes for you quaden aamiin
Breaks my heart. Quaden i want to hug you 🙁,Breaks my heart Quaden want to hug you,breaks my heart quaden want to hug you,"['breaks', 'my', 'heart', 'quaden', 'want', 'to', 'hug', 'you']","['breaks', 'my', 'heart', 'quaden', 'want', 'to', 'hug', 'you']","['breaks', 'my', 'heart', 'quaden', 'want', 'to', 'hug', 'you']","['breaks', 'my', 'heart', 'quaden', 'want', 'to', 'hug', 'you']",breaks my heart quaden want to hug you
Respect😓😓😓😓😓😓😓😓,Respect,respect,['respect'],['respect'],['respect'],['respect'],respect
@monica_xoxo17,xoxo,xoxo,['xoxo'],['xoxo'],['xoxo'],['xoxo'],xoxo
😢 saya tereyuh melihatnya,saya tereyuh melihatnya,saya tereyuh melihatnya,"['saya', 'tereyuh', 'melihatnya']","['saya', 'tereyuh', 'melihatnya']",['tereyuh'],['tereyuh'],tereyuh
Itu udah rame di twitter ternyata umurnya 18thn bukan 9thn...di prank,Itu udah rame di twitter ternyata umurnya thn bukan thn di prank,itu udah rame di twitter ternyata umurnya thn bukan thn di prank,"['itu', 'udah', 'rame', 'di', 'twitter', 'ternyata', 'umurnya', 'thn', 'bukan', 'thn', 'di', 'prank']","['itu', 'udah', 'rame', 'di', 'twitter', 'ternyata', 'umurnya', 'thn', 'bukan', 'thn', 'di', 'prank']","['udah', 'rame', 'twitter', 'umurnya', 'thn', 'thn', 'prank']","['udah', 'rame', 'twitter', 'umur', 'thn', 'thn', 'prank']",udah rame twitter umur thn thn prank
"Umurnya 18 taon gaess, hati ini merasa dipermainkan 😂",Umurnya taon gaess hati ini merasa dipermainkan,umurnya taon gaess hati ini merasa dipermainkan,"['umurnya', 'taon', 'gaess', 'hati', 'ini', 'merasa', 'dipermainkan']","['umurnya', 'taon', 'gaess', 'hati', 'ini', 'merasa', 'dipermainkan']","['umurnya', 'taon', 'gaess', 'hati', 'dipermainkan']","['umur', 'taon', 'gaess', 'hati', 'main']",umur taon gaess hati main
HOAX!,HOAX,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
@ajengmaulaz @monika.karunia ojok sering ngebully rek!!!,karunia ojok sering ngebully rek,karunia ojok sering ngebully rek,"['karunia', 'ojok', 'sering', 'ngebully', 'rek']","['karunia', 'ojok', 'sering', 'ngebully', 'rek']","['karunia', 'ojok', 'ngebully', 'rek']","['karunia', 'ojok', 'ngebully', 'rek']",karunia ojok ngebully rek
Mohon di takedown min videonya karna sudah terbukti hoax,Mohon di takedown min videonya karna sudah terbukti hoax,mohon di takedown min videonya karna sudah terbukti hoax,"['mohon', 'di', 'takedown', 'min', 'videonya', 'karna', 'sudah', 'terbukti', 'hoax']","['mohon', 'di', 'takedown', 'admin', 'videonya', 'karna', 'sudah', 'terbukti', 'hoax']","['mohon', 'takedown', 'admin', 'videonya', 'karna', 'terbukti', 'hoax']","['mohon', 'takedown', 'admin', 'video', 'karna', 'bukti', 'hoax']",mohon takedown admin video karna bukti hoax
Ngakak deh pada ketipu hahaha. Kalian ga belajar dari audrey,Ngakak deh pada ketipu hahaha Kalian ga belajar dari audrey,ngakak deh pada ketipu hahaha kalian ga belajar dari audrey,"['ngakak', 'deh', 'pada', 'ketipu', 'hahaha', 'kalian', 'ga', 'belajar', 'dari', 'audrey']","['ngakak', 'deh', 'pada', 'ketipu', 'hahaha', 'kalian', 'enggak', 'belajar', 'dari', 'audrey']","['ngakak', 'deh', 'ketipu', 'hahaha', 'belajar', 'audrey']","['ngakak', 'deh', 'tipu', 'hahaha', 'ajar', 'audrey']",ngakak deh tipu hahaha ajar audrey
Hoax,Hoax,hoax,['hoax'],['hoax'],['hoax'],['hoax'],hoax
Sedih sedih sedih,Sedih sedih sedih,sedih sedih sedih,"['sedih', 'sedih', 'sedih']","['sedih', 'sedih', 'sedih']","['sedih', 'sedih', 'sedih']","['sedih', 'sedih', 'sedih']",sedih sedih sedih
Pliss dia aktor!!,Pliss dia aktor,pliss dia aktor,"['pliss', 'dia', 'aktor']","['pliss', 'dia', 'aktor']","['pliss', 'aktor']","['pliss', 'aktor']",pliss aktor
Surprise. Dia adalah seorang actor berumur 18 tahun,Surprise Dia adalah seorang actor berumur tahun,surprise dia adalah seorang actor berumur tahun,"['surprise', 'dia', 'adalah', 'seorang', 'actor', 'berumur', 'tahun']","['surprise', 'dia', 'adalah', 'seorang', 'actor', 'berumur', 'tahun']","['surprise', 'actor', 'berumur']","['surprise', 'actor', 'umur']",surprise actor umur
KEGOCEK KALIAN SEMUA 😂,KEGOCEK KALIAN SEMUA,kegocek kalian semua,"['kegocek', 'kalian', 'semua']","['kegocek', 'kalian', 'semua']",['kegocek'],['gocek'],gocek
Ya allah kasihan..sini naaak .ibu peluuk eraat .sabar ya sayang🤗🤗😭😭😭,Ya allah kasihan sini naak ibu peluuk eraat sabar ya sayang,ya allah kasihan sini naak ibu peluuk eraat sabar ya sayang,"['ya', 'allah', 'kasihan', 'sini', 'naak', 'ibu', 'peluuk', 'eraat', 'sabar', 'ya', 'sayang']","['ya', 'allah', 'kasihan', 'sini', 'naak', 'ibu', 'peluuk', 'eraat', 'sabar', 'ya', 'sayang']","['ya', 'allah', 'kasihan', 'naak', 'peluuk', 'eraat', 'sabar', 'ya', 'sayang']","['ya', 'allah', 'kasihan', 'naak', 'peluuk', 'eraat', 'sabar', 'ya', 'sayang']",ya allah kasihan naak peluuk eraat sabar ya sayang
"Sediih, pengen peluk😭",Sediih pengen peluk,sediih pengen peluk,"['sediih', 'pengen', 'peluk']","['sediih', 'pengen', 'peluk']","['sediih', 'pengen', 'peluk']","['sediih', 'ken', 'peluk']",sediih ken peluk
Astaghfirullah..,Astaghfirullah,astaghfirullah,['astaghfirullah'],['astaghfirullah'],['astaghfirullah'],['astaghfirullah'],astaghfirullah
18 tahun dia.. Dari ausie 😕,tahun dia Dari ausie,tahun dia dari ausie,"['tahun', 'dia', 'dari', 'ausie']","['tahun', 'dia', 'dari', 'ausie']",['ausie'],['ausie'],ausie
Prank internasional,Prank internasional,prank internasional,"['prank', 'internasional']","['prank', 'internasional']","['prank', 'internasional']","['prank', 'internasional']",prank internasional
"Cek kebenaran video ini,",Cek kebenaran video ini,cek kebenaran video ini,"['cek', 'kebenaran', 'video', 'ini']","['cek', 'kebenaran', 'video', 'ini']","['cek', 'kebenaran', 'video']","['cek', 'benar', 'video']",cek benar video
"Wahai manusia yang merasa sempurna,coba lah untuk belajar menghargai",Wahai manusia yang merasa sempurna coba lah untuk belajar menghargai,wahai manusia yang merasa sempurna coba lah untuk belajar menghargai,"['wahai', 'manusia', 'yang', 'merasa', 'sempurna', 'coba', 'lah', 'untuk', 'belajar', 'menghargai']","['wahai', 'manusia', 'yang', 'merasa', 'sempurna', 'coba', 'lah', 'untuk', 'belajar', 'menghargai']","['manusia', 'sempurna', 'coba', 'belajar', 'menghargai']","['manusia', 'sempurna', 'coba', 'ajar', 'harga']",manusia sempurna coba ajar harga
😭😭😭😭 stay strong yaraka..,stay strong yaraka,stay strong yaraka,"['stay', 'strong', 'yaraka']","['stay', 'strong', 'yaraka']","['stay', 'strong', 'yaraka']","['stay', 'strong', 'yaraka']",stay strong yaraka
"strong boy , hug for you 😭❤ @evassegaaf",strong boy hug for you,strong boy hug for you,"['strong', 'boy', 'hug', 'for', 'you']","['strong', 'boy', 'hug', 'for', 'you']","['strong', 'boy', 'hug', 'for', 'you']","['strong', 'boy', 'hug', 'for', 'you']",strong boy hug for you
"Masih kecil udh dibully ,☹️",Masih kecil udh dibully,masih kecil udh dibully,"['masih', 'kecil', 'udh', 'dibully']","['masih', 'kecil', 'udah', 'dibully']","['udah', 'dibully']","['udah', 'dibully']",udah dibully
@kumparancom Udah ngerasa ketipu sama hoaks blom?,Udah ngerasa ketipu sama hoaks blom,udah ngerasa ketipu sama hoaks blom,"['udah', 'ngerasa', 'ketipu', 'sama', 'hoaks', 'blom']","['udah', 'ngerasa', 'ketipu', 'sama', 'hoaks', 'blom']","['udah', 'ngerasa', 'ketipu', 'hoaks', 'blom']","['udah', 'ngerasa', 'tipu', 'hoaks', 'blom']",udah ngerasa tipu hoaks blom
I'm So sad 😭,So sad,so sad,"['so', 'sad']","['so', 'sad']","['so', 'sad']","['so', 'sad']",so sad
"Artis cuk itu, coba cek lagi beritanya, fake awokawokawok",Artis cuk itu coba cek lagi beritanya fake awokawokawok,artis cuk itu coba cek lagi beritanya fake awokawokawok,"['artis', 'cuk', 'itu', 'coba', 'cek', 'lagi', 'beritanya', 'fake', 'awokawokawok']","['artis', 'cuk', 'itu', 'coba', 'cek', 'lagi', 'beritanya', 'fake', 'awokawokawok']","['artis', 'cuk', 'coba', 'cek', 'beritanya', 'fake', 'awokawokawok']","['artis', 'cuk', 'coba', 'cek', 'berita', 'fake', 'awokawokawok']",artis cuk coba cek berita fake awokawokawok
Nyesek bgt liatnyaaa.. Manusia memang seringkali lupa bahwa dia berhadapan dengan manusia juga,Nyesek bgt liatnyaa Manusia memang seringkali lupa bahwa dia berhadapan dengan manusia juga,nyesek bgt liatnyaa manusia memang seringkali lupa bahwa dia berhadapan dengan manusia juga,"['nyesek', 'bgt', 'liatnyaa', 'manusia', 'memang', 'seringkali', 'lupa', 'bahwa', 'dia', 'berhadapan', 'dengan', 'manusia', 'juga']","['nyesek', 'banget', 'liatnyaa', 'manusia', 'memang', 'seringkali', 'lupa', 'bahwa', 'dia', 'berhadapan', 'dengan', 'manusia', 'juga']","['nyesek', 'banget', 'liatnyaa', 'manusia', 'seringkali', 'lupa', 'berhadapan', 'manusia']","['nyesek', 'banget', 'liatnyaa', 'manusia', 'seringkali', 'lupa', 'hadap', 'manusia']",nyesek banget liatnyaa manusia seringkali lupa hadap manusia
Be strong💪💪💪 . @yarraka__bayles,Be strong bayles,be strong bayles,"['be', 'strong', 'bayles']","['be', 'strong', 'bayles']","['be', 'strong', 'bayles']","['be', 'strong', 'bayles']",be strong bayles
Break my heart😭,Break my heart,break my heart,"['break', 'my', 'heart']","['break', 'my', 'heart']","['break', 'my', 'heart']","['break', 'my', 'heart']",break my heart
"Beri ketegasan hukum bagi pelaku bullying.. jangan karena pelaku masih di bawah umur kmudian di katakan itu hanya iseng,itu cuma kenakalan remaja . . TAIK mereka tidak berfikir bagaimana mental mereka yang jadi korban.",Beri ketegasan hukum bagi pelaku bullying jangan karena pelaku masih di bawah umur kmudian di katakan itu hanya iseng itu cuma kenakalan remaja TAIK mereka tidak berfikir bagaimana mental mereka yang jadi korban,beri ketegasan hukum bagi pelaku bullying jangan karena pelaku masih di bawah umur kmudian di katakan itu hanya iseng itu cuma kenakalan remaja taik mereka tidak berfikir bagaimana mental mereka yang jadi korban,"['beri', 'ketegasan', 'hukum', 'bagi', 'pelaku', 'bullying', 'jangan', 'karena', 'pelaku', 'masih', 'di', 'bawah', 'umur', 'kmudian', 'di', 'katakan', 'itu', 'hanya', 'iseng', 'itu', 'cuma', 'kenakalan', 'remaja', 'taik', 'mereka', 'tidak', 'berfikir', 'bagaimana', 'mental', 'mereka', 'yang', 'jadi', 'korban']","['beri', 'ketegasan', 'hukum', 'bagi', 'pelaku', 'bullying', 'jangan', 'karena', 'pelaku', 'masih', 'di', 'bawah', 'umur', 'kmudian', 'di', 'katakan', 'itu', 'hanya', 'iseng', 'itu', 'cuma', 'kenakalan', 'remaja', 'taik', 'mereka', 'tidak', 'berfikir', 'bagaimana', 'mental', 'mereka', 'yang', 'jadi', 'korban']","['ketegasan', 'hukum', 'pelaku', 'bullying', 'pelaku', 'umur', 'kmudian', 'iseng', 'kenakalan', 'remaja', 'taik', 'berfikir', 'mental', 'korban']","['tegas', 'hukum', 'laku', 'bullying', 'laku', 'umur', 'kmudian', 'iseng', 'nakal', 'remaja', 'taik', 'berfikir', 'mental', 'korban']",tegas hukum laku bullying laku umur kmudian iseng nakal remaja taik berfikir mental korban
Buka aja IGnya : quadosss . Harusnya di tangkap ini orang,Buka aja IGnya quadoss Harusnya di tangkap ini orang,buka aja ignya quadoss harusnya di tangkap ini orang,"['buka', 'aja', 'ignya', 'quadoss', 'harusnya', 'di', 'tangkap', 'ini', 'orang']","['buka', 'aja', 'ignya', 'quadoss', 'harusnya', 'di', 'tangkap', 'ini', 'orang']","['buka', 'aja', 'ignya', 'quadoss', 'tangkap', 'orang']","['buka', 'aja', 'ignya', 'quadoss', 'tangkap', 'orang']",buka aja ignya quadoss tangkap orang
Hahahaha ini anak brengsek dia sebenarnya sdh umur 18th dia sengaja act kayak gt biar dpt duit,Hahahaha ini anak brengsek dia sebenarnya sdh umur th dia sengaja act kayak gt biar dpt duit,hahahaha ini anak brengsek dia sebenarnya sdh umur th dia sengaja act kayak gt biar dpt duit,"['hahahaha', 'ini', 'anak', 'brengsek', 'dia', 'sebenarnya', 'sdh', 'umur', 'th', 'dia', 'sengaja', 'act', 'kayak', 'gt', 'biar', 'dpt', 'duit']","['hahahaha', 'ini', 'anak', 'brengsek', 'dia', 'sebenarnya', 'sudah', 'umur', 'th', 'dia', 'sengaja', 'act', 'kayak', 'gitu', 'biar', 'dapat', 'duit']","['hahahaha', 'anak', 'brengsek', 'umur', 'th', 'sengaja', 'act', 'kayak', 'gitu', 'biar', 'duit']","['hahahaha', 'anak', 'brengsek', 'umur', 'th', 'sengaja', 'act', 'kayak', 'gitu', 'biar', 'duit']",hahahaha anak brengsek umur th sengaja act kayak gitu biar duit
🙏🙏🙏 be strong real boy,be strong real boy,be strong real boy,"['be', 'strong', 'real', 'boy']","['be', 'strong', 'real', 'boy']","['be', 'strong', 'real', 'boy']","['be', 'strong', 'real', 'boy']",be strong real boy
biasanya itu orang normal bully orang cacat ato keterbelakangan... padahal sejatinya itu orang yang cacat moral sedang bully orang yang perfect moral,biasanya itu orang normal bully orang cacat ato keterbelakangan padahal sejatinya itu orang yang cacat moral sedang bully orang yang perfect moral,biasanya itu orang normal bully orang cacat ato keterbelakangan padahal sejatinya itu orang yang cacat moral sedang bully orang yang perfect moral,"['biasanya', 'itu', 'orang', 'normal', 'bully', 'orang', 'cacat', 'ato', 'keterbelakangan', 'padahal', 'sejatinya', 'itu', 'orang', 'yang', 'cacat', 'moral', 'sedang', 'bully', 'orang', 'yang', 'perfect', 'moral']","['biasanya', 'itu', 'orang', 'normal', 'bully', 'orang', 'cacat', 'atau', 'keterbelakangan', 'padahal', 'sejatinya', 'itu', 'orang', 'yang', 'cacat', 'moral', 'sedang', 'bully', 'orang', 'yang', 'perfect', 'moral']","['orang', 'normal', 'bully', 'orang', 'cacat', 'keterbelakangan', 'sejatinya', 'orang', 'cacat', 'moral', 'bully', 'orang', 'perfect', 'moral']","['orang', 'normal', 'bully', 'orang', 'cacat', 'belakang', 'sejati', 'orang', 'cacat', 'moral', 'bully', 'orang', 'perfect', 'moral']",orang normal bully orang cacat belakang sejati orang cacat moral bully orang perfect moral
@kemdikbud.ri,ri,ri,['ri'],['ri'],['ri'],['ri'],ri
Pengin kasi peluk adeknya 😭,Pengin kasi peluk adeknya,pengin kasi peluk adeknya,"['pengin', 'kasi', 'peluk', 'adeknya']","['pengin', 'kasi', 'peluk', 'adeknya']","['pengin', 'kasi', 'peluk', 'adeknya']","['pengin', 'kasi', 'peluk', 'adeknya']",pengin kasi peluk adeknya
Ini hoax ternyata baca di twitter,Ini hoax ternyata baca di twitter,ini hoax ternyata baca di twitter,"['ini', 'hoax', 'ternyata', 'baca', 'di', 'twitter']","['ini', 'hoax', 'ternyata', 'baca', 'di', 'twitter']","['hoax', 'baca', 'twitter']","['hoax', 'baca', 'twitter']",hoax baca twitter
@acent_avo nih Ken kapanggih,avo nih Ken kapanggih,avo nih ken kapanggih,"['avo', 'nih', 'ken', 'kapanggih']","['avo', 'ini', 'ken', 'kapanggih']","['avo', 'ken', 'kapanggih']","['avo', 'ken', 'kapanggih']",avo ken kapanggih
Dia yg dibully gue yg mau nangis,Dia yg dibully gue yg mau nangis,dia yg dibully gue yg mau nangis,"['dia', 'yg', 'dibully', 'gue', 'yg', 'mau', 'nangis']","['dia', 'yang', 'dibully', 'aku', 'yang', 'mau', 'nangis']","['dibully', 'nangis']","['dibully', 'nang']",dibully nang
Hei ...mimin #kumparan....ini hoax atau bukan....coba cek link berikut https://m.facebook.com/story.php?story_fbid=237246503940662&id=100029659411187,Hei mimin ini hoax atau bukan coba cek link berikut,hei mimin ini hoax atau bukan coba cek link berikut,"['hei', 'mimin', 'ini', 'hoax', 'atau', 'bukan', 'coba', 'cek', 'link', 'berikut']","['hei', 'mimin', 'ini', 'hoax', 'atau', 'bukan', 'coba', 'cek', 'link', 'berikut']","['hei', 'mimin', 'hoax', 'coba', 'cek', 'link']","['hei', 'mimin', 'hoax', 'coba', 'cek', 'link']",hei mimin hoax coba cek link
Katanya hoax,Katanya hoax,katanya hoax,"['katanya', 'hoax']","['katanya', 'hoax']",['hoax'],['hoax'],hoax
