Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
saran buat pak anies mending bikin partai sendiri aja pak. tetep suarakan perubahan saya yakin 2029 bisa masuk parlemen bahkan bisa nganterin bapak jadi presiden,saran buat pak anies mending bikin partai sendiri aja pak tetep suarakan perubahan saya yakin bisa masuk parlemen bahkan bisa nganterin bapak jadi presiden,saran buat pak anies mending bikin partai sendiri aja pak tetep suarakan perubahan saya yakin bisa masuk parlemen bahkan bisa nganterin bapak jadi presiden,"['saran', 'buat', 'pak', 'anies', 'mending', 'bikin', 'partai', 'sendiri', 'aja', 'pak', 'tetep', 'suarakan', 'perubahan', 'saya', 'yakin', 'bisa', 'masuk', 'parlemen', 'bahkan', 'bisa', 'nganterin', 'bapak', 'jadi', 'presiden']","['saran', 'buat', 'pak', 'anies', 'mending', 'bikin', 'partai', 'sendiri', 'aja', 'pak', 'tetep', 'suarakan', 'perubahan', 'saya', 'yakin', 'bisa', 'masuk', 'parlemen', 'bahkan', 'bisa', 'nganterin', 'bapak', 'jadi', 'presiden']","['saran', 'anies', 'mending', 'bikin', 'partai', 'aja', 'tetep', 'suarakan', 'perubahan', 'masuk', 'parlemen', 'nganterin', 'presiden']","['saran', 'anies', 'mending', 'bikin', 'partai', 'aja', 'tetep', 'suara', 'ubah', 'masuk', 'parlemen', 'nganterin', 'presiden']",saran anies mending bikin partai aja tetep suara ubah masuk parlemen nganterin presiden
Iya kasian ya hanya bisa mengecewakan rakyat jakarta saja Indonesia terhindar dr kekecewaan di 5 thn kedepan,Iya kasian ya hanya bisa mengecewakan rakyat jakarta saja Indonesia terhindar dr kekecewaan di thn kedepan,iya kasian ya hanya bisa mengecewakan rakyat jakarta saja indonesia terhindar dr kekecewaan di thn kedepan,"['iya', 'kasian', 'ya', 'hanya', 'bisa', 'mengecewakan', 'rakyat', 'jakarta', 'saja', 'indonesia', 'terhindar', 'dr', 'kekecewaan', 'di', 'thn', 'kedepan']","['iya', 'kasian', 'ya', 'hanya', 'bisa', 'mengecewakan', 'rakyat', 'jakarta', 'saja', 'indonesia', 'terhindar', 'dari', 'kekecewaan', 'di', 'thn', 'kedepan']","['iya', 'kasian', 'ya', 'mengecewakan', 'rakyat', 'jakarta', 'indonesia', 'terhindar', 'kekecewaan', 'thn', 'kedepan']","['iya', 'kasi', 'ya', 'kecewa', 'rakyat', 'jakarta', 'indonesia', 'hindar', 'kecewa', 'thn', 'depan']",iya kasi ya kecewa rakyat jakarta indonesia hindar kecewa thn depan
2014 dan 2019 Prabowo di lingkaran PKS selalu kalah untung Dia Berubah 2024 menang..cepat2 lah berubah lingkaran pak anies biar sak senasip amien rais😂,dan Prabowo di lingkaran PKS selalu kalah untung Dia Berubah menang cepat lah berubah lingkaran pak anies biar sak senasip amien rais,dan prabowo di lingkaran pks selalu kalah untung dia berubah menang cepat lah berubah lingkaran pak anies biar sak senasip amien rais,"['dan', 'prabowo', 'di', 'lingkaran', 'pks', 'selalu', 'kalah', 'untung', 'dia', 'berubah', 'menang', 'cepat', 'lah', 'berubah', 'lingkaran', 'pak', 'anies', 'biar', 'sak', 'senasip', 'amien', 'rais']","['dan', 'prabowo', 'di', 'lingkaran', 'pks', 'selalu', 'kalah', 'untung', 'dia', 'berubah', 'menang', 'cepat', 'lah', 'berubah', 'lingkaran', 'pak', 'anies', 'biar', 'sak', 'senasip', 'amien', 'rais']","['prabowo', 'lingkaran', 'pks', 'kalah', 'untung', 'berubah', 'menang', 'cepat', 'berubah', 'lingkaran', 'anies', 'biar', 'sak', 'senasip', 'amien', 'rais']","['prabowo', 'lingkar', 'pks', 'kalah', 'untung', 'ubah', 'menang', 'cepat', 'ubah', 'lingkar', 'anies', 'biar', 'sak', 'senasip', 'amien', 'rais']",prabowo lingkar pks kalah untung ubah menang cepat ubah lingkar anies biar sak senasip amien rais
MasyaaAllah pak Anis.. 😢😢😢 sy ttp dibarisan bapak ... Apapun keputusan Allah... Kita akan melalui nya bersama² ... Kita akan menyaksikan bersama. Apa yg akan terjadi di 5 th yg akan datang,MasyaaAllah pak Anis sy ttp dibarisan bapak Apapun keputusan Allah Kita akan melalui nya bersama Kita akan menyaksikan bersama Apa yg akan terjadi di th yg akan datang,masyaaallah pak anis sy ttp dibarisan bapak apapun keputusan allah kita akan melalui nya bersama kita akan menyaksikan bersama apa yg akan terjadi di th yg akan datang,"['masyaaallah', 'pak', 'anis', 'sy', 'ttp', 'dibarisan', 'bapak', 'apapun', 'keputusan', 'allah', 'kita', 'akan', 'melalui', 'nya', 'bersama', 'kita', 'akan', 'menyaksikan', 'bersama', 'apa', 'yg', 'akan', 'terjadi', 'di', 'th', 'yg', 'akan', 'datang']","['masyaaallah', 'pak', 'anis', 'sy', 'ttp', 'dibarisan', 'bapak', 'apapun', 'keputusan', 'allah', 'kita', 'akan', 'melalui', 'nya', 'bersama', 'kita', 'akan', 'menyaksikan', 'bersama', 'apa', 'yang', 'akan', 'terjadi', 'di', 'th', 'yang', 'akan', 'datang']","['masyaaallah', 'anis', 'sy', 'ttp', 'dibarisan', 'apapun', 'keputusan', 'allah', 'nya', 'menyaksikan', 'th']","['masyaaallah', 'anis', 'sy', 'ttp', 'baris', 'apa', 'putus', 'allah', 'nya', 'saksi', 'th']",masyaaallah anis sy ttp baris apa putus allah nya saksi th
Jangan bikin kepercayaan kami ilang ya pak,Jangan bikin kepercayaan kami ilang ya pak,jangan bikin kepercayaan kami ilang ya pak,"['jangan', 'bikin', 'kepercayaan', 'kami', 'ilang', 'ya', 'pak']","['jangan', 'bikin', 'kepercayaan', 'kami', 'ilang', 'ya', 'pak']","['bikin', 'kepercayaan', 'ilang', 'ya']","['bikin', 'percaya', 'ilang', 'ya']",bikin percaya ilang ya
"🗣️ memaksakan diri utk perubahan, apa nya yg mau di ubah paslon no 1, pemungutan suara blm lengkap dr KPU, tp sdh berdeklarasi utk perubahan......, sy tau capres paslon no 1 ini benci sama Presiden Jokowi....., dia pikir saatnya melawan seluruh kinerja Pak Jokowi......, ngotot banget sama perubahan......",memaksakan diri utk perubahan apa nya yg mau di ubah paslon no pemungutan suara blm lengkap dr KPU tp sdh berdeklarasi utk perubahan sy tau capres paslon no ini benci sama Presiden Jokowi dia pikir saatnya melawan seluruh kinerja Pak Jokowi ngotot banget sama perubahan,memaksakan diri utk perubahan apa nya yg mau di ubah paslon no pemungutan suara blm lengkap dr kpu tp sdh berdeklarasi utk perubahan sy tau capres paslon no ini benci sama presiden jokowi dia pikir saatnya melawan seluruh kinerja pak jokowi ngotot banget sama perubahan,"['memaksakan', 'diri', 'utk', 'perubahan', 'apa', 'nya', 'yg', 'mau', 'di', 'ubah', 'paslon', 'no', 'pemungutan', 'suara', 'blm', 'lengkap', 'dr', 'kpu', 'tp', 'sdh', 'berdeklarasi', 'utk', 'perubahan', 'sy', 'tau', 'capres', 'paslon', 'no', 'ini', 'benci', 'sama', 'presiden', 'jokowi', 'dia', 'pikir', 'saatnya', 'melawan', 'seluruh', 'kinerja', 'pak', 'jokowi', 'ngotot', 'banget', 'sama', 'perubahan']","['memaksakan', 'diri', 'untuk', 'perubahan', 'apa', 'nya', 'yang', 'mau', 'di', 'ubah', 'paslon', 'no', 'pemungutan', 'suara', 'blm', 'lengkap', 'dari', 'kpu', 'tapi', 'sudah', 'berdeklarasi', 'untuk', 'perubahan', 'sy', 'tau', 'capres', 'paslon', 'no', 'ini', 'benci', 'sama', 'presiden', 'jokowi', 'dia', 'pikir', 'saatnya', 'melawan', 'seluruh', 'kinerja', 'pak', 'jokowi', 'ngotot', 'banget', 'sama', 'perubahan']","['memaksakan', 'perubahan', 'nya', 'ubah', 'paslon', 'no', 'pemungutan', 'suara', 'blm', 'lengkap', 'kpu', 'berdeklarasi', 'perubahan', 'sy', 'tau', 'capres', 'paslon', 'no', 'benci', 'presiden', 'jokowi', 'pikir', 'melawan', 'kinerja', 'jokowi', 'ngotot', 'banget', 'perubahan']","['paksa', 'ubah', 'nya', 'ubah', 'paslon', 'no', 'mungut', 'suara', 'blm', 'lengkap', 'kpu', 'deklarasi', 'ubah', 'sy', 'tau', 'capres', 'paslon', 'no', 'benci', 'presiden', 'jokowi', 'pikir', 'lawan', 'kerja', 'jokowi', 'ngotot', 'banget', 'ubah']",paksa ubah nya ubah paslon no mungut suara blm lengkap kpu deklarasi ubah sy tau capres paslon no benci presiden jokowi pikir lawan kerja jokowi ngotot banget ubah
Indonesia bukan jakarta doang yg gampang d kibulin dengan kata-kata🔥🔥,Indonesia bukan jakarta doang yg gampang kibulin dengan kata kata,indonesia bukan jakarta doang yg gampang kibulin dengan kata kata,"['indonesia', 'bukan', 'jakarta', 'doang', 'yg', 'gampang', 'kibulin', 'dengan', 'kata', 'kata']","['indonesia', 'bukan', 'jakarta', 'doang', 'yang', 'gampang', 'kibulin', 'dengan', 'kata', 'kata']","['indonesia', 'jakarta', 'doang', 'gampang', 'kibulin']","['indonesia', 'jakarta', 'doang', 'gampang', 'kibulin']",indonesia jakarta doang gampang kibulin
"Partai pendukung Prabowo Subianto di parlemen
Golkar
Gerindra
Demokrat
PAN
Melawan tim OPOSISI
PDI-P
PKB
PKS
Nasdem
Pemerintah pak Prabowo dipastikan banyak demo .. drama ..walk out sidang dari kubu oposisi 🤣",Partai pendukung Prabowo Subianto di parlemen Golkar Gerindra Demokrat PAN Melawan tim OPOSISI PDI PKB PKS Nasdem Pemerintah pak Prabowo dipastikan banyak demo drama walk out sidang dari kubu oposisi,partai pendukung prabowo subianto di parlemen golkar gerindra demokrat pan melawan tim oposisi pdi pkb pks nasdem pemerintah pak prabowo dipastikan banyak demo drama walk out sidang dari kubu oposisi,"['partai', 'pendukung', 'prabowo', 'subianto', 'di', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'pak', 'prabowo', 'dipastikan', 'banyak', 'demo', 'drama', 'walk', 'out', 'sidang', 'dari', 'kubu', 'oposisi']","['partai', 'pendukung', 'prabowo', 'subianto', 'di', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'pak', 'prabowo', 'dipastikan', 'banyak', 'demo', 'drama', 'walk', 'out', 'sidang', 'dari', 'kubu', 'oposisi']","['partai', 'pendukung', 'prabowo', 'subianto', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'prabowo', 'demo', 'drama', 'walk', 'out', 'sidang', 'kubu', 'oposisi']","['partai', 'dukung', 'prabowo', 'subianto', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'lawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'perintah', 'prabowo', 'demo', 'drama', 'walk', 'out', 'sidang', 'kubu', 'oposisi']",partai dukung prabowo subianto parlemen golkar gerindra demokrat pan lawan tim oposisi pdi pkb pks nasdem perintah prabowo demo drama walk out sidang kubu oposisi
Bacoootttttt lu mendingan jualan obat pasti laku,Bacoott lu mendingan jualan obat pasti laku,bacoott lu mendingan jualan obat pasti laku,"['bacoott', 'lu', 'mendingan', 'jualan', 'obat', 'pasti', 'laku']","['bacoott', 'kamu', 'mendingan', 'jualan', 'obat', 'pasti', 'laku']","['bacoott', 'mendingan', 'jualan', 'obat', 'laku']","['bacoott', 'mending', 'jual', 'obat', 'laku']",bacoott mending jual obat laku
"Saran saya ke pak Anis, kalo total konsisten mau Perubahan, yang pertama mesti dilakukan adalah : BERUBAH LEBIH DULU. Apa yang harus dirubah? Mindset! Jangan terlalu apriori terhadap program (yang baik, visioner, yang nyata berhasil) saat ini, untuk diteruskan kemudian buktikan bahwa di tangan Anda lah program itu BERHASIL. Masyarakat yang sportif (minimal saya sendiri) gak akan ragu mengapresiasi. Sekedar saran, bapak. CMIIW... 🙏🙏🙏👍💪🤝",Saran saya ke pak Anis kalo total konsisten mau Perubahan yang pertama mesti dilakukan adalah BERUBAH LEBIH DULU Apa yang harus dirubah Mindset Jangan terlalu apriori terhadap program yang baik visioner yang nyata berhasil saat ini untuk diteruskan kemudian buktikan bahwa di tangan Anda lah program itu BERHASIL Masyarakat yang sportif minimal saya sendiri gak akan ragu mengapresiasi Sekedar saran bapak CMIIW,saran saya ke pak anis kalo total konsisten mau perubahan yang pertama mesti dilakukan adalah berubah lebih dulu apa yang harus dirubah mindset jangan terlalu apriori terhadap program yang baik visioner yang nyata berhasil saat ini untuk diteruskan kemudian buktikan bahwa di tangan anda lah program itu berhasil masyarakat yang sportif minimal saya sendiri gak akan ragu mengapresiasi sekedar saran bapak cmiiw,"['saran', 'saya', 'ke', 'pak', 'anis', 'kalo', 'total', 'konsisten', 'mau', 'perubahan', 'yang', 'pertama', 'mesti', 'dilakukan', 'adalah', 'berubah', 'lebih', 'dulu', 'apa', 'yang', 'harus', 'dirubah', 'mindset', 'jangan', 'terlalu', 'apriori', 'terhadap', 'program', 'yang', 'baik', 'visioner', 'yang', 'nyata', 'berhasil', 'saat', 'ini', 'untuk', 'diteruskan', 'kemudian', 'buktikan', 'bahwa', 'di', 'tangan', 'anda', 'lah', 'program', 'itu', 'berhasil', 'masyarakat', 'yang', 'sportif', 'minimal', 'saya', 'sendiri', 'gak', 'akan', 'ragu', 'mengapresiasi', 'sekedar', 'saran', 'bapak', 'cmiiw']","['saran', 'saya', 'ke', 'pak', 'anis', 'kalau', 'total', 'konsisten', 'mau', 'perubahan', 'yang', 'pertama', 'mesti', 'dilakukan', 'adalah', 'berubah', 'lebih', 'dulu', 'apa', 'yang', 'harus', 'dirubah', 'mindset', 'jangan', 'terlalu', 'apriori', 'terhadap', 'program', 'yang', 'baik', 'visioner', 'yang', 'nyata', 'berhasil', 'saat', 'ini', 'untuk', 'diteruskan', 'kemudian', 'buktikan', 'bahwa', 'di', 'tangan', 'anda', 'lah', 'program', 'itu', 'berhasil', 'masyarakat', 'yang', 'sportif', 'minimal', 'saya', 'sendiri', 'enggak', 'akan', 'ragu', 'mengapresiasi', 'sekedar', 'saran', 'bapak', 'cmiiw']","['saran', 'anis', 'total', 'konsisten', 'perubahan', 'mesti', 'berubah', 'dirubah', 'mindset', 'apriori', 'program', 'visioner', 'nyata', 'berhasil', 'diteruskan', 'buktikan', 'tangan', 'program', 'berhasil', 'masyarakat', 'sportif', 'minimal', 'ragu', 'mengapresiasi', 'sekedar', 'saran', 'cmiiw']","['saran', 'anis', 'total', 'konsisten', 'ubah', 'mesti', 'ubah', 'rubah', 'mindset', 'apriori', 'program', 'visioner', 'nyata', 'hasil', 'terus', 'bukti', 'tangan', 'program', 'hasil', 'masyarakat', 'sportif', 'minimal', 'ragu', 'apresiasi', 'dar', 'saran', 'cmiiw']",saran anis total konsisten ubah mesti ubah rubah mindset apriori program visioner nyata hasil terus bukti tangan program hasil masyarakat sportif minimal ragu apresiasi dar saran cmiiw
"Sabar2 aja deh kalau bacain komen sekarang. Dimana2 barisan 02 ini kalau komen ga jauh2 dari angin, imam Mahdi, malaikat, dsb yg intinya ga ada isi.. Isi komennya mirip sama kek bocah2 yg suka ngolok2 orang, asal nyolot aja yg penting seneng. Ya salam... Udahlah. Emang begini kualitasnya bangsa ini. Pantesan di kasih gelar IQ paling rendah sedunia, netizen paling bar2. Dipikir mereka keren dengan begitu. Miris",Sabar aja deh kalau bacain komen sekarang Dimana barisan ini kalau komen ga jauh dari angin imam Mahdi malaikat dsb yg intinya ga ada isi Isi komennya mirip sama kek bocah yg suka ngolok orang asal nyolot aja yg penting seneng Ya salam Udahlah Emang begini kualitasnya bangsa ini Pantesan di kasih gelar IQ paling rendah sedunia netizen paling bar Dipikir mereka keren dengan begitu Miris,sabar aja deh kalau bacain komen sekarang dimana barisan ini kalau komen ga jauh dari angin imam mahdi malaikat dsb yg intinya ga ada isi isi komennya mirip sama kek bocah yg suka ngolok orang asal nyolot aja yg penting seneng ya salam udahlah emang begini kualitasnya bangsa ini pantesan di kasih gelar iq paling rendah sedunia netizen paling bar dipikir mereka keren dengan begitu miris,"['sabar', 'aja', 'deh', 'kalau', 'bacain', 'komen', 'sekarang', 'dimana', 'barisan', 'ini', 'kalau', 'komen', 'ga', 'jauh', 'dari', 'angin', 'imam', 'mahdi', 'malaikat', 'dsb', 'yg', 'intinya', 'ga', 'ada', 'isi', 'isi', 'komennya', 'mirip', 'sama', 'kek', 'bocah', 'yg', 'suka', 'ngolok', 'orang', 'asal', 'nyolot', 'aja', 'yg', 'penting', 'seneng', 'ya', 'salam', 'udahlah', 'emang', 'begini', 'kualitasnya', 'bangsa', 'ini', 'pantesan', 'di', 'kasih', 'gelar', 'iq', 'paling', 'rendah', 'sedunia', 'netizen', 'paling', 'bar', 'dipikir', 'mereka', 'keren', 'dengan', 'begitu', 'miris']","['sabar', 'aja', 'deh', 'kalau', 'bacain', 'komen', 'sekarang', 'dimana', 'barisan', 'ini', 'kalau', 'komen', 'enggak', 'jauh', 'dari', 'angin', 'imam', 'mahdi', 'malaikat', 'dsb', 'yang', 'intinya', 'enggak', 'ada', 'isi', 'isi', 'komennya', 'mirip', 'sama', 'kayak', 'bocah', 'yang', 'suka', 'ngolok', 'orang', 'asal', 'nyolot', 'aja', 'yang', 'penting', 'seneng', 'ya', 'salam', 'udahlah', 'emang', 'begini', 'kualitasnya', 'bangsa', 'ini', 'pantesan', 'di', 'kasih', 'gelar', 'iq', 'paling', 'rendah', 'sedunia', 'netizen', 'paling', 'bar', 'dipikir', 'mereka', 'keren', 'dengan', 'begitu', 'miris']","['sabar', 'aja', 'deh', 'bacain', 'komen', 'dimana', 'barisan', 'komen', 'angin', 'imam', 'mahdi', 'malaikat', 'dsb', 'intinya', 'isi', 'isi', 'komennya', 'kayak', 'bocah', 'suka', 'ngolok', 'orang', 'nyolot', 'aja', 'seneng', 'ya', 'salam', 'udahlah', 'emang', 'kualitasnya', 'bangsa', 'pantesan', 'kasih', 'gelar', 'iq', 'rendah', 'sedunia', 'netizen', 'bar', 'dipikir', 'keren', 'miris']","['sabar', 'aja', 'deh', 'bacain', 'komen', 'mana', 'baris', 'komen', 'angin', 'imam', 'mahdi', 'malaikat', 'dsb', 'inti', 'isi', 'isi', 'komennya', 'kayak', 'bocah', 'suka', 'ngolok', 'orang', 'nyolot', 'aja', 'neng', 'ya', 'salam', 'udahlah', 'emang', 'kualitas', 'bangsa', 'pantesan', 'kasih', 'gelar', 'iq', 'rendah', 'dunia', 'netizen', 'bar', 'pikir', 'keren', 'miris']",sabar aja deh bacain komen mana baris komen angin imam mahdi malaikat dsb inti isi isi komennya kayak bocah suka ngolok orang nyolot aja neng ya salam udahlah emang kualitas bangsa pantesan kasih gelar iq rendah dunia netizen bar pikir keren miris
"Dari perolehan suara, dan meliat Prabowo capres 3x, selama anies konsisten, sekarang atau kelak, anies akan menjadi presiden, ingat KONSISTEN, anies mengomentari konsisten Prabowo soal oposisi, semoga dia membuktikan apapun yg terjadi, dia tetap berada di jalur perubahan",Dari perolehan suara dan meliat Prabowo capres selama anies konsisten sekarang atau kelak anies akan menjadi presiden ingat KONSISTEN anies mengomentari konsisten Prabowo soal oposisi semoga dia membuktikan apapun yg terjadi dia tetap berada di jalur perubahan,dari perolehan suara dan meliat prabowo capres selama anies konsisten sekarang atau kelak anies akan menjadi presiden ingat konsisten anies mengomentari konsisten prabowo soal oposisi semoga dia membuktikan apapun yg terjadi dia tetap berada di jalur perubahan,"['dari', 'perolehan', 'suara', 'dan', 'meliat', 'prabowo', 'capres', 'selama', 'anies', 'konsisten', 'sekarang', 'atau', 'kelak', 'anies', 'akan', 'menjadi', 'presiden', 'ingat', 'konsisten', 'anies', 'mengomentari', 'konsisten', 'prabowo', 'soal', 'oposisi', 'semoga', 'dia', 'membuktikan', 'apapun', 'yg', 'terjadi', 'dia', 'tetap', 'berada', 'di', 'jalur', 'perubahan']","['dari', 'perolehan', 'suara', 'dan', 'meliat', 'prabowo', 'capres', 'selama', 'anies', 'konsisten', 'sekarang', 'atau', 'kelak', 'anies', 'akan', 'menjadi', 'presiden', 'ingat', 'konsisten', 'anies', 'mengomentari', 'konsisten', 'prabowo', 'soal', 'oposisi', 'semoga', 'dia', 'membuktikan', 'apapun', 'yang', 'terjadi', 'dia', 'tetap', 'berada', 'di', 'jalur', 'perubahan']","['perolehan', 'suara', 'meliat', 'prabowo', 'capres', 'anies', 'konsisten', 'kelak', 'anies', 'presiden', 'konsisten', 'anies', 'mengomentari', 'konsisten', 'prabowo', 'oposisi', 'semoga', 'membuktikan', 'apapun', 'jalur', 'perubahan']","['oleh', 'suara', 'liat', 'prabowo', 'capres', 'anies', 'konsisten', 'kelak', 'anies', 'presiden', 'konsisten', 'anies', 'komentar', 'konsisten', 'prabowo', 'oposisi', 'moga', 'bukti', 'apa', 'jalur', 'ubah']",oleh suara liat prabowo capres anies konsisten kelak anies presiden konsisten anies komentar konsisten prabowo oposisi moga bukti apa jalur ubah
"Partai pendukung Prabowo Subianto di parlemen
Golkar
Gerindra
Demokrat
PAN
Melawan tim OPOSISI
PDI-P
PKB
PKS
Nasdem
Pemerintah pak Prabowo dipastikan banyak demo .. drama ..walk out sidang dari kubu oposisi 🤣",Partai pendukung Prabowo Subianto di parlemen Golkar Gerindra Demokrat PAN Melawan tim OPOSISI PDI PKB PKS Nasdem Pemerintah pak Prabowo dipastikan banyak demo drama walk out sidang dari kubu oposisi,partai pendukung prabowo subianto di parlemen golkar gerindra demokrat pan melawan tim oposisi pdi pkb pks nasdem pemerintah pak prabowo dipastikan banyak demo drama walk out sidang dari kubu oposisi,"['partai', 'pendukung', 'prabowo', 'subianto', 'di', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'pak', 'prabowo', 'dipastikan', 'banyak', 'demo', 'drama', 'walk', 'out', 'sidang', 'dari', 'kubu', 'oposisi']","['partai', 'pendukung', 'prabowo', 'subianto', 'di', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'pak', 'prabowo', 'dipastikan', 'banyak', 'demo', 'drama', 'walk', 'out', 'sidang', 'dari', 'kubu', 'oposisi']","['partai', 'pendukung', 'prabowo', 'subianto', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'melawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'pemerintah', 'prabowo', 'demo', 'drama', 'walk', 'out', 'sidang', 'kubu', 'oposisi']","['partai', 'dukung', 'prabowo', 'subianto', 'parlemen', 'golkar', 'gerindra', 'demokrat', 'pan', 'lawan', 'tim', 'oposisi', 'pdi', 'pkb', 'pks', 'nasdem', 'perintah', 'prabowo', 'demo', 'drama', 'walk', 'out', 'sidang', 'kubu', 'oposisi']",partai dukung prabowo subianto parlemen golkar gerindra demokrat pan lawan tim oposisi pdi pkb pks nasdem perintah prabowo demo drama walk out sidang kubu oposisi
Halaah Palingan #yohanies ngerengek2 minta jadi #gubernurjakarta lagi 😂,Halaah Palingan ngerengek minta jadi lagi,halaah palingan ngerengek minta jadi lagi,"['halaah', 'palingan', 'ngerengek', 'minta', 'jadi', 'lagi']","['halaah', 'palingan', 'ngerengek', 'minta', 'jadi', 'lagi']","['halaah', 'palingan', 'ngerengek']","['halaah', 'paling', 'ngerengek']",halaah paling ngerengek
"katanya sdh menurunkan ribuan malaikat, sdh di nobatkan sebagai imam mahdi, sampek fatwa wajib pilih anis, eh masih aja kalah, rugi dong, sadar lah mas anis, istigfar, Allah tu g mau km yg mimpin Indonesia mas anis, klo Allah mau, biar ribuan rintangan mas anis tetep jadi.. jd sdhlah ikhlas, bayar hutang2 dlu mas anis, masih ada kok PILKADES yah, nanti kmi bantu, salam 11/100,  chuakks",katanya sdh menurunkan ribuan malaikat sdh di nobatkan sebagai imam mahdi sampek fatwa wajib pilih anis eh masih aja kalah rugi dong sadar lah mas anis istigfar Allah tu mau km yg mimpin Indonesia mas anis klo Allah mau biar ribuan rintangan mas anis tetep jadi jd sdhlah ikhlas bayar hutang dlu mas anis masih ada kok PILKADES yah nanti kmi bantu salam chuakks,katanya sdh menurunkan ribuan malaikat sdh di nobatkan sebagai imam mahdi sampek fatwa wajib pilih anis eh masih aja kalah rugi dong sadar lah mas anis istigfar allah tu mau km yg mimpin indonesia mas anis klo allah mau biar ribuan rintangan mas anis tetep jadi jd sdhlah ikhlas bayar hutang dlu mas anis masih ada kok pilkades yah nanti kmi bantu salam chuakks,"['katanya', 'sdh', 'menurunkan', 'ribuan', 'malaikat', 'sdh', 'di', 'nobatkan', 'sebagai', 'imam', 'mahdi', 'sampek', 'fatwa', 'wajib', 'pilih', 'anis', 'eh', 'masih', 'aja', 'kalah', 'rugi', 'dong', 'sadar', 'lah', 'mas', 'anis', 'istigfar', 'allah', 'tu', 'mau', 'km', 'yg', 'mimpin', 'indonesia', 'mas', 'anis', 'klo', 'allah', 'mau', 'biar', 'ribuan', 'rintangan', 'mas', 'anis', 'tetep', 'jadi', 'jd', 'sdhlah', 'ikhlas', 'bayar', 'hutang', 'dlu', 'mas', 'anis', 'masih', 'ada', 'kok', 'pilkades', 'yah', 'nanti', 'kmi', 'bantu', 'salam', 'chuakks']","['katanya', 'sudah', 'menurunkan', 'ribuan', 'malaikat', 'sudah', 'di', 'nobatkan', 'sebagai', 'imam', 'mahdi', 'sampek', 'fatwa', 'wajib', 'pilih', 'anis', 'eh', 'masih', 'aja', 'kalah', 'rugi', 'dong', 'sadar', 'lah', 'mas', 'anis', 'istigfar', 'allah', 'tu', 'mau', 'kamu', 'yang', 'mimpin', 'indonesia', 'mas', 'anis', 'kalau', 'allah', 'mau', 'biar', 'ribuan', 'rintangan', 'mas', 'anis', 'tetep', 'jadi', 'jadi', 'sdhlah', 'ikhlas', 'bayar', 'hutang', 'dulu', 'mas', 'anis', 'masih', 'ada', 'kok', 'pilkades', 'yah', 'nanti', 'kmi', 'bantu', 'salam', 'chuakks']","['menurunkan', 'ribuan', 'malaikat', 'nobatkan', 'imam', 'mahdi', 'sampek', 'fatwa', 'wajib', 'pilih', 'anis', 'eh', 'aja', 'kalah', 'rugi', 'sadar', 'mas', 'anis', 'istigfar', 'allah', 'tu', 'mimpin', 'indonesia', 'mas', 'anis', 'allah', 'biar', 'ribuan', 'rintangan', 'mas', 'anis', 'tetep', 'sdhlah', 'ikhlas', 'bayar', 'hutang', 'mas', 'anis', 'pilkades', 'yah', 'kmi', 'bantu', 'salam', 'chuakks']","['turun', 'ribu', 'malaikat', 'nobat', 'imam', 'mahdi', 'sampek', 'fatwa', 'wajib', 'pilih', 'anis', 'eh', 'aja', 'kalah', 'rugi', 'sadar', 'mas', 'anis', 'istigfar', 'allah', 'tu', 'mimpin', 'indonesia', 'mas', 'anis', 'allah', 'biar', 'ribu', 'rintang', 'mas', 'anis', 'tetep', 'sdhlah', 'ikhlas', 'bayar', 'hutang', 'mas', 'anis', 'pilkades', 'yah', 'kmi', 'bantu', 'salam', 'chuakks']",turun ribu malaikat nobat imam mahdi sampek fatwa wajib pilih anis eh aja kalah rugi sadar mas anis istigfar allah tu mimpin indonesia mas anis allah biar ribu rintang mas anis tetep sdhlah ikhlas bayar hutang mas anis pilkades yah kmi bantu salam chuakks
