Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Keluarin dr sekolah penjarain biar ada efek jera,Keluarin dr sekolah penjarain biar ada efek jera,keluarin dr sekolah penjarain biar ada efek jera,"['keluarin', 'dr', 'sekolah', 'penjarain', 'biar', 'ada', 'efek', 'jera']","['keluarin', 'dari', 'sekolah', 'penjarain', 'biar', 'ada', 'efek', 'jera']","['keluarin', 'sekolah', 'penjarain', 'biar', 'efek', 'jera']","['keluarin', 'sekolah', 'penjarain', 'biar', 'efek', 'jera']",keluarin sekolah penjarain biar efek jera
"Mgkn ada benarnya jg perlakuan ank sekarang akibat apa yg sering di liatnya, seperti game ML atau film2 sekolah yg ada pembullyannya  atau lainnya yang tidak ada edukasinya buat mereka..",Mgkn ada benarnya jg perlakuan ank sekarang akibat apa yg sering di liatnya seperti game ML atau film sekolah yg ada pembullyannya atau lainnya yang tidak ada edukasinya buat mereka,mgkn ada benarnya jg perlakuan ank sekarang akibat apa yg sering di liatnya seperti game ml atau film sekolah yg ada pembullyannya atau lainnya yang tidak ada edukasinya buat mereka,"['mgkn', 'ada', 'benarnya', 'jg', 'perlakuan', 'ank', 'sekarang', 'akibat', 'apa', 'yg', 'sering', 'di', 'liatnya', 'seperti', 'game', 'ml', 'atau', 'film', 'sekolah', 'yg', 'ada', 'pembullyannya', 'atau', 'lainnya', 'yang', 'tidak', 'ada', 'edukasinya', 'buat', 'mereka']","['mungkin', 'ada', 'benarnya', 'juga', 'perlakuan', 'anak', 'sekarang', 'akibat', 'apa', 'yang', 'sering', 'di', 'liatnya', 'seperti', 'game', 'ml', 'atau', 'film', 'sekolah', 'yang', 'ada', 'pembullyannya', 'atau', 'lainnya', 'yang', 'tidak', 'ada', 'edukasinya', 'buat', 'mereka']","['benarnya', 'perlakuan', 'anak', 'akibat', 'liatnya', 'game', 'ml', 'film', 'sekolah', 'pembullyannya', 'edukasinya']","['benar', 'laku', 'anak', 'akibat', 'liat', 'game', 'ml', 'film', 'sekolah', 'pembullyannya', 'edukasi']",benar laku anak akibat liat game ml film sekolah pembullyannya edukasi
"Katanya yg terlibat ada 40 lebih orang, yg dikeluarkan baru 3, termasuk si anak artis.",Katanya yg terlibat ada lebih orang yg dikeluarkan baru termasuk si anak artis,katanya yg terlibat ada lebih orang yg dikeluarkan baru termasuk si anak artis,"['katanya', 'yg', 'terlibat', 'ada', 'lebih', 'orang', 'yg', 'dikeluarkan', 'baru', 'termasuk', 'si', 'anak', 'artis']","['katanya', 'yang', 'terlibat', 'ada', 'lebih', 'orang', 'yang', 'dikeluarkan', 'baru', 'termasuk', 'si', 'anak', 'artis']","['terlibat', 'orang', 'dikeluarkan', 'si', 'anak', 'artis']","['libat', 'orang', 'keluar', 'si', 'anak', 'artis']",libat orang keluar si anak artis
"hajar tanpa pandang bulu, msh kecil sdh coba2 berbuat kejahatan kalo tdk keusut sampe dewasa dia sdh punya kebiasaan perundungan kan bahaya",hajar tanpa pandang bulu msh kecil sdh coba berbuat kejahatan kalo tdk keusut sampe dewasa dia sdh punya kebiasaan perundungan kan bahaya,hajar tanpa pandang bulu msh kecil sdh coba berbuat kejahatan kalo tdk keusut sampe dewasa dia sdh punya kebiasaan perundungan kan bahaya,"['hajar', 'tanpa', 'pandang', 'bulu', 'msh', 'kecil', 'sdh', 'coba', 'berbuat', 'kejahatan', 'kalo', 'tdk', 'keusut', 'sampe', 'dewasa', 'dia', 'sdh', 'punya', 'kebiasaan', 'perundungan', 'kan', 'bahaya']","['hajar', 'tanpa', 'pandang', 'bulu', 'masih', 'kecil', 'sudah', 'coba', 'berbuat', 'kejahatan', 'kalau', 'tidak', 'keusut', 'sampe', 'dewasa', 'dia', 'sudah', 'punya', 'kebiasaan', 'perundungan', 'kan', 'bahaya']","['hajar', 'pandang', 'bulu', 'coba', 'berbuat', 'kejahatan', 'keusut', 'sampe', 'dewasa', 'kebiasaan', 'perundungan', 'bahaya']","['hajar', 'pandang', 'bulu', 'coba', 'buat', 'jahat', 'usut', 'sampe', 'dewasa', 'biasa', 'rundung', 'bahaya']",hajar pandang bulu coba buat jahat usut sampe dewasa biasa rundung bahaya
"Ngeri banget, berati cerita di drakor real yaa bullynya anak2 orkay. 😭",Ngeri banget berati cerita di drakor real yaa bullynya anak orkay,ngeri banget berati cerita di drakor real yaa bullynya anak orkay,"['ngeri', 'banget', 'berati', 'cerita', 'di', 'drakor', 'real', 'yaa', 'bullynya', 'anak', 'orkay']","['ngeri', 'banget', 'berati', 'cerita', 'di', 'drakor', 'real', 'yaa', 'bullynya', 'anak', 'orkay']","['ngeri', 'banget', 'berati', 'cerita', 'drakor', 'real', 'yaa', 'bullynya', 'anak', 'orkay']","['ngeri', 'banget', 'berat', 'cerita', 'drakor', 'real', 'yaa', 'bullynya', 'anak', 'orkay']",ngeri banget berat cerita drakor real yaa bullynya anak orkay
"Mau dikota besar atau kota kecil, miskin atau kaya, punya fasilitas atau terbatas, emg semua kembali ke rumah. Ga dididik akhlak dan adab, ya menghasilkan generasi kurang adab, miskin jiwa dan mencari validasi dari hal2 yg buruk. Anak hanya dibesarkan dengan makanan dan fasilitas kesenangan, ga pernah diajak bicara, akalnya tidak distimulasi, tidak ada dialog dan tidak ada sarana mengeluarkan emosi negatif. Memalukan sekolah sekelas binus hanya bisa mengasah akademik tanpa mental health.",Mau dikota besar atau kota kecil miskin atau kaya punya fasilitas atau terbatas emg semua kembali ke rumah Ga dididik akhlak dan adab ya menghasilkan generasi kurang adab miskin jiwa dan mencari validasi dari hal yg buruk Anak hanya dibesarkan dengan makanan dan fasilitas kesenangan ga pernah diajak bicara akalnya tidak distimulasi tidak ada dialog dan tidak ada sarana mengeluarkan emosi negatif Memalukan sekolah sekelas binus hanya bisa mengasah akademik tanpa mental health,mau dikota besar atau kota kecil miskin atau kaya punya fasilitas atau terbatas emg semua kembali ke rumah ga dididik akhlak dan adab ya menghasilkan generasi kurang adab miskin jiwa dan mencari validasi dari hal yg buruk anak hanya dibesarkan dengan makanan dan fasilitas kesenangan ga pernah diajak bicara akalnya tidak distimulasi tidak ada dialog dan tidak ada sarana mengeluarkan emosi negatif memalukan sekolah sekelas binus hanya bisa mengasah akademik tanpa mental health,"['mau', 'dikota', 'besar', 'atau', 'kota', 'kecil', 'miskin', 'atau', 'kaya', 'punya', 'fasilitas', 'atau', 'terbatas', 'emg', 'semua', 'kembali', 'ke', 'rumah', 'ga', 'dididik', 'akhlak', 'dan', 'adab', 'ya', 'menghasilkan', 'generasi', 'kurang', 'adab', 'miskin', 'jiwa', 'dan', 'mencari', 'validasi', 'dari', 'hal', 'yg', 'buruk', 'anak', 'hanya', 'dibesarkan', 'dengan', 'makanan', 'dan', 'fasilitas', 'kesenangan', 'ga', 'pernah', 'diajak', 'bicara', 'akalnya', 'tidak', 'distimulasi', 'tidak', 'ada', 'dialog', 'dan', 'tidak', 'ada', 'sarana', 'mengeluarkan', 'emosi', 'negatif', 'memalukan', 'sekolah', 'sekelas', 'binus', 'hanya', 'bisa', 'mengasah', 'akademik', 'tanpa', 'mental', 'health']","['mau', 'dikota', 'besar', 'atau', 'kota', 'kecil', 'miskin', 'atau', 'kaya', 'punya', 'fasilitas', 'atau', 'terbatas', 'emang', 'semua', 'kembali', 'ke', 'rumah', 'enggak', 'dididik', 'akhlak', 'dan', 'adab', 'ya', 'menghasilkan', 'generasi', 'kurang', 'adab', 'miskin', 'jiwa', 'dan', 'mencari', 'validasi', 'dari', 'hal', 'yang', 'buruk', 'anak', 'hanya', 'dibesarkan', 'dengan', 'makanan', 'dan', 'fasilitas', 'kesenangan', 'enggak', 'pernah', 'diajak', 'bicara', 'akalnya', 'tidak', 'distimulasi', 'tidak', 'ada', 'dialog', 'dan', 'tidak', 'ada', 'sarana', 'mengeluarkan', 'emosi', 'negatif', 'memalukan', 'sekolah', 'sekelas', 'binus', 'hanya', 'bisa', 'mengasah', 'akademik', 'tanpa', 'mental', 'health']","['dikota', 'kota', 'miskin', 'kaya', 'fasilitas', 'terbatas', 'emang', 'rumah', 'dididik', 'akhlak', 'adab', 'ya', 'menghasilkan', 'generasi', 'adab', 'miskin', 'jiwa', 'mencari', 'validasi', 'buruk', 'anak', 'dibesarkan', 'makanan', 'fasilitas', 'kesenangan', 'diajak', 'bicara', 'akalnya', 'distimulasi', 'dialog', 'sarana', 'mengeluarkan', 'emosi', 'negatif', 'memalukan', 'sekolah', 'sekelas', 'binus', 'mengasah', 'akademik', 'mental', 'health']","['kota', 'kota', 'miskin', 'kaya', 'fasilitas', 'batas', 'emang', 'rumah', 'didik', 'akhlak', 'adab', 'ya', 'hasil', 'generasi', 'adab', 'miskin', 'jiwa', 'cari', 'validasi', 'buruk', 'anak', 'besar', 'makan', 'fasilitas', 'senang', 'ajak', 'bicara', 'akal', 'stimulasi', 'dialog', 'sarana', 'keluar', 'emosi', 'negatif', 'malu', 'sekolah', 'kelas', 'bus', 'asah', 'akademik', 'mental', 'health']",kota kota miskin kaya fasilitas batas emang rumah didik akhlak adab ya hasil generasi adab miskin jiwa cari validasi buruk anak besar makan fasilitas senang ajak bicara akal stimulasi dialog sarana keluar emosi negatif malu sekolah kelas bus asah akademik mental health
Penjaralah ini sih. Tanpa ampun.,Penjaralah ini sih Tanpa ampun,penjaralah ini sih tanpa ampun,"['penjaralah', 'ini', 'sih', 'tanpa', 'ampun']","['penjaralah', 'ini', 'sih', 'tanpa', 'ampun']","['penjaralah', 'sih', 'ampun']","['penjara', 'sih', 'ampun']",penjara sih ampun
"Kalo diliat dari usia ujungnya pasti damai minta maaf kelar perkara .. basi !! Mending bales aja tar kalo udh sembuh broooh , lo pasti punya kawan kan di luar",Kalo diliat dari usia ujungnya pasti damai minta maaf kelar perkara basi Mending bales aja tar kalo udh sembuh brooh lo pasti punya kawan kan di luar,kalo diliat dari usia ujungnya pasti damai minta maaf kelar perkara basi mending bales aja tar kalo udh sembuh brooh lo pasti punya kawan kan di luar,"['kalo', 'diliat', 'dari', 'usia', 'ujungnya', 'pasti', 'damai', 'minta', 'maaf', 'kelar', 'perkara', 'basi', 'mending', 'bales', 'aja', 'tar', 'kalo', 'udh', 'sembuh', 'brooh', 'lo', 'pasti', 'punya', 'kawan', 'kan', 'di', 'luar']","['kalau', 'diliat', 'dari', 'usia', 'ujungnya', 'pasti', 'damai', 'minta', 'maaf', 'kelar', 'perkara', 'basi', 'mending', 'bales', 'aja', 'nanti', 'kalau', 'udah', 'sembuh', 'brooh', 'kamu', 'pasti', 'punya', 'kawan', 'kan', 'di', 'luar']","['diliat', 'usia', 'ujungnya', 'damai', 'maaf', 'kelar', 'perkara', 'basi', 'mending', 'bales', 'aja', 'udah', 'sembuh', 'brooh', 'kawan']","['liat', 'usia', 'ujung', 'damai', 'maaf', 'kelar', 'perkara', 'basi', 'mending', 'bales', 'aja', 'udah', 'sembuh', 'brooh', 'kawan']",liat usia ujung damai maaf kelar perkara basi mending bales aja udah sembuh brooh kawan
"Itu kejadiannya pd jam sekolah bukan?Klo jam sekolah,berarti tanggung jawab juga ada pd pihak sekolah.Proses,jgn berhenti dg kata maaf!",Itu kejadiannya pd jam sekolah bukan Klo jam sekolah berarti tanggung jawab juga ada pd pihak sekolah Proses jgn berhenti dg kata maaf,itu kejadiannya pd jam sekolah bukan klo jam sekolah berarti tanggung jawab juga ada pd pihak sekolah proses jgn berhenti dg kata maaf,"['itu', 'kejadiannya', 'pd', 'jam', 'sekolah', 'bukan', 'klo', 'jam', 'sekolah', 'berarti', 'tanggung', 'jawab', 'juga', 'ada', 'pd', 'pihak', 'sekolah', 'proses', 'jgn', 'berhenti', 'dg', 'kata', 'maaf']","['itu', 'kejadiannya', 'percaya diri', 'jam', 'sekolah', 'bukan', 'kalau', 'jam', 'sekolah', 'berarti', 'tanggung', 'jawab', 'juga', 'ada', 'percaya diri', 'pihak', 'sekolah', 'proses', 'jangan', 'berhenti', 'dengan', 'kata', 'maaf']","['kejadiannya', 'percaya diri', 'jam', 'sekolah', 'jam', 'sekolah', 'tanggung', 'percaya diri', 'sekolah', 'proses', 'berhenti', 'maaf']","['jadi', 'percaya diri', 'jam', 'sekolah', 'jam', 'sekolah', 'tanggung', 'percaya diri', 'sekolah', 'proses', 'henti', 'maaf']",jadi percaya diri jam sekolah jam sekolah tanggung percaya diri sekolah proses henti maaf
cabut izin sekolahnya,cabut izin sekolahnya,cabut izin sekolahnya,"['cabut', 'izin', 'sekolahnya']","['cabut', 'izin', 'sekolahnya']","['cabut', 'izin', 'sekolahnya']","['cabut', 'izin', 'sekolah']",cabut izin sekolah
Tinggal nunggu sekolah mengeluarkan murid2 nyaaaq,Tinggal nunggu sekolah mengeluarkan murid nyaaq,tinggal nunggu sekolah mengeluarkan murid nyaaq,"['tinggal', 'nunggu', 'sekolah', 'mengeluarkan', 'murid', 'nyaaq']","['tinggal', 'nunggu', 'sekolah', 'mengeluarkan', 'murid', 'nyaaq']","['tinggal', 'nunggu', 'sekolah', 'mengeluarkan', 'murid', 'nyaaq']","['tinggal', 'nunggu', 'sekolah', 'keluar', 'murid', 'nyaaq']",tinggal nunggu sekolah keluar murid nyaaq
Luka bakar tuh di apain anaknya?,Luka bakar tuh di apain anaknya,luka bakar tuh di apain anaknya,"['luka', 'bakar', 'tuh', 'di', 'apain', 'anaknya']","['luka', 'bakar', 'tuh', 'di', 'apain', 'anaknya']","['luka', 'bakar', 'tuh', 'apain', 'anaknya']","['luka', 'bakar', 'tuh', 'apain', 'anak']",luka bakar tuh apain anak
KETERLALUAN! Saya juga dulu mantan pelaku perundungan tapi nggak melewati batas kaya gini. Kalo korban udah nangis ato kesakitan wajib di udahin. Kasian kalo sampe masuk RS kaya gini.,KETERLALUAN Saya juga dulu mantan pelaku perundungan tapi nggak melewati batas kaya gini Kalo korban udah nangis ato kesakitan wajib di udahin Kasian kalo sampe masuk RS kaya gini,keterlaluan saya juga dulu mantan pelaku perundungan tapi nggak melewati batas kaya gini kalo korban udah nangis ato kesakitan wajib di udahin kasian kalo sampe masuk rs kaya gini,"['keterlaluan', 'saya', 'juga', 'dulu', 'mantan', 'pelaku', 'perundungan', 'tapi', 'nggak', 'melewati', 'batas', 'kaya', 'gini', 'kalo', 'korban', 'udah', 'nangis', 'ato', 'kesakitan', 'wajib', 'di', 'udahin', 'kasian', 'kalo', 'sampe', 'masuk', 'rs', 'kaya', 'gini']","['keterlaluan', 'saya', 'juga', 'dulu', 'mantan', 'pelaku', 'perundungan', 'tapi', 'nggak', 'melewati', 'batas', 'kaya', 'gini', 'kalau', 'korban', 'udah', 'nangis', 'atau', 'kesakitan', 'wajib', 'di', 'udahin', 'kasian', 'kalau', 'sampe', 'masuk', 'rs', 'kaya', 'gini']","['mantan', 'pelaku', 'perundungan', 'nggak', 'melewati', 'batas', 'kaya', 'gini', 'korban', 'udah', 'nangis', 'kesakitan', 'wajib', 'udahin', 'kasian', 'sampe', 'masuk', 'rs', 'kaya', 'gini']","['mantan', 'laku', 'rundung', 'nggak', 'lewat', 'batas', 'kaya', 'gin', 'korban', 'udah', 'nang', 'sakit', 'wajib', 'udahin', 'kasi', 'sampe', 'masuk', 'rs', 'kaya', 'gin']",mantan laku rundung nggak lewat batas kaya gin korban udah nang sakit wajib udahin kasi sampe masuk rs kaya gin
"Sampe dikasih hukuman ringan, gua bener2 marah sih 😡😡",Sampe dikasih hukuman ringan gua bener marah sih,sampe dikasih hukuman ringan gua bener marah sih,"['sampe', 'dikasih', 'hukuman', 'ringan', 'gua', 'bener', 'marah', 'sih']","['sampe', 'dikasih', 'hukuman', 'ringan', 'aku', 'bener', 'marah', 'sih']","['sampe', 'dikasih', 'hukuman', 'ringan', 'bener', 'marah', 'sih']","['sampe', 'kasih', 'hukum', 'ringan', 'bener', 'marah', 'sih']",sampe kasih hukum ringan bener marah sih
Abis ini minta maaf 😂😂😂😂 tai lah,Abis ini minta maaf tai lah,abis ini minta maaf tai lah,"['abis', 'ini', 'minta', 'maaf', 'tai', 'lah']","['abis', 'ini', 'minta', 'maaf', 'tai', 'lah']","['abis', 'maaf', 'tai']","['abis', 'maaf', 'tai']",abis maaf tai
Pengawasan keamanan dan gurunya gmn itu sekolah bayaran mahal padahal,Pengawasan keamanan dan gurunya gmn itu sekolah bayaran mahal padahal,pengawasan keamanan dan gurunya gmn itu sekolah bayaran mahal padahal,"['pengawasan', 'keamanan', 'dan', 'gurunya', 'gmn', 'itu', 'sekolah', 'bayaran', 'mahal', 'padahal']","['pengawasan', 'keamanan', 'dan', 'gurunya', 'gmn', 'itu', 'sekolah', 'bayaran', 'mahal', 'padahal']","['pengawasan', 'keamanan', 'gurunya', 'gmn', 'sekolah', 'bayaran', 'mahal']","['awas', 'aman', 'guru', 'gmn', 'sekolah', 'bayar', 'mahal']",awas aman guru gmn sekolah bayar mahal
"Jujur ya makin serem punya anak jaman skrg, dunia makin ga bersahabat buat anak.",Jujur ya makin serem punya anak jaman skrg dunia makin ga bersahabat buat anak,jujur ya makin serem punya anak jaman skrg dunia makin ga bersahabat buat anak,"['jujur', 'ya', 'makin', 'serem', 'punya', 'anak', 'jaman', 'skrg', 'dunia', 'makin', 'ga', 'bersahabat', 'buat', 'anak']","['jujur', 'ya', 'makin', 'serem', 'punya', 'anak', 'jaman', 'sekarang', 'dunia', 'makin', 'enggak', 'bersahabat', 'buat', 'anak']","['jujur', 'ya', 'serem', 'anak', 'jaman', 'dunia', 'bersahabat', 'anak']","['jujur', 'ya', 'rem', 'anak', 'jaman', 'dunia', 'sahabat', 'anak']",jujur ya rem anak jaman dunia sahabat anak
Duh gini amat sekolah yg sppnya 5jt/bulan,Duh gini amat sekolah yg sppnya jt bulan,duh gini amat sekolah yg sppnya jt bulan,"['duh', 'gini', 'amat', 'sekolah', 'yg', 'sppnya', 'jt', 'bulan']","['aduh', 'gini', 'amat', 'sekolah', 'yang', 'sppnya', 'juta', 'bulan']","['aduh', 'gini', 'sekolah', 'sppnya', 'juta']","['aduh', 'gin', 'sekolah', 'sppnya', 'juta']",aduh gin sekolah sppnya juta
Pembulian sampe luka bakar 😭😭😭😭 bagaimana ceritanya  seorang anak punya pikiran dan berani ngebakar anak lain 😭😭😭😭😭😭😭😭,Pembulian sampe luka bakar bagaimana ceritanya seorang anak punya pikiran dan berani ngebakar anak lain,pembulian sampe luka bakar bagaimana ceritanya seorang anak punya pikiran dan berani ngebakar anak lain,"['pembulian', 'sampe', 'luka', 'bakar', 'bagaimana', 'ceritanya', 'seorang', 'anak', 'punya', 'pikiran', 'dan', 'berani', 'ngebakar', 'anak', 'lain']","['pembulian', 'sampe', 'luka', 'bakar', 'bagaimana', 'ceritanya', 'seorang', 'anak', 'punya', 'pikiran', 'dan', 'berani', 'ngebakar', 'anak', 'lain']","['pembulian', 'sampe', 'luka', 'bakar', 'ceritanya', 'anak', 'pikiran', 'berani', 'ngebakar', 'anak']","['bulian', 'sampe', 'luka', 'bakar', 'cerita', 'anak', 'pikir', 'berani', 'ngebakar', 'anak']",bulian sampe luka bakar cerita anak pikir berani ngebakar anak
"Semangat orang tua dan anak korban ya. Ga kebayang bagaimana hancurnya. Semoga bisa cepat bangkit dan melupakan semuanya. Stop bullying, speechless sih sekolah inter tapi ga berakhlak",Semangat orang tua dan anak korban ya Ga kebayang bagaimana hancurnya Semoga bisa cepat bangkit dan melupakan semuanya Stop bullying speechless sih sekolah inter tapi ga berakhlak,semangat orang tua dan anak korban ya ga kebayang bagaimana hancurnya semoga bisa cepat bangkit dan melupakan semuanya stop bullying speechless sih sekolah inter tapi ga berakhlak,"['semangat', 'orang', 'tua', 'dan', 'anak', 'korban', 'ya', 'ga', 'kebayang', 'bagaimana', 'hancurnya', 'semoga', 'bisa', 'cepat', 'bangkit', 'dan', 'melupakan', 'semuanya', 'stop', 'bullying', 'speechless', 'sih', 'sekolah', 'inter', 'tapi', 'ga', 'berakhlak']","['semangat', 'orang', 'tua', 'dan', 'anak', 'korban', 'ya', 'enggak', 'kebayang', 'bagaimana', 'hancurnya', 'semoga', 'bisa', 'cepat', 'bangkit', 'dan', 'melupakan', 'semuanya', 'stop', 'bullying', 'speechless', 'sih', 'sekolah', 'inter', 'tapi', 'enggak', 'berakhlak']","['semangat', 'orang', 'tua', 'anak', 'korban', 'ya', 'kebayang', 'hancurnya', 'semoga', 'cepat', 'bangkit', 'melupakan', 'stop', 'bullying', 'speechless', 'sih', 'sekolah', 'inter', 'berakhlak']","['semangat', 'orang', 'tua', 'anak', 'korban', 'ya', 'bayang', 'hancur', 'moga', 'cepat', 'bangkit', 'lupa', 'stop', 'bullying', 'speechless', 'sih', 'sekolah', 'inter', 'akhlak']",semangat orang tua anak korban ya bayang hancur moga cepat bangkit lupa stop bullying speechless sih sekolah inter akhlak
Ini mah jatuhnya minus school wkwkw,Ini mah jatuhnya minus school wkwkw,ini mah jatuhnya minus school wkwkw,"['ini', 'mah', 'jatuhnya', 'minus', 'school', 'wkwkw']","['ini', 'mah', 'jatuhnya', 'minus', 'school', 'wkwkw']","['mah', 'jatuhnya', 'minus', 'school', 'wkwkw']","['mah', 'jatuh', 'minus', 'school', 'wkwkw']",mah jatuh minus school wkwkw
Ga perlu.jd anggota geng klo gini mah,Ga perlu jd anggota geng klo gini mah,ga perlu jd anggota geng klo gini mah,"['ga', 'perlu', 'jd', 'anggota', 'geng', 'klo', 'gini', 'mah']","['enggak', 'perlu', 'jadi', 'anggota', 'geng', 'kalau', 'gini', 'mah']","['anggota', 'geng', 'gini', 'mah']","['anggota', 'geng', 'gin', 'mah']",anggota geng gin mah
sekelas binus ?!?!?,sekelas binus,sekelas binus,"['sekelas', 'binus']","['sekelas', 'binus']","['sekelas', 'binus']","['kelas', 'bus']",kelas bus
"Kalo di drakor emg bukannya orang kaya juga yg suka bully ya? Waktu dulu saya juga dibully padahal bukan sekolah orang kaya, ya mix antara pribumi chinese eh dikatain aborigin. Mungkin dipikir becanda tp sampe skrg saya ketakutan kalo disuru ke pantai atau keluar ruangan 😂🔥 takut item dikatain aborigin.",Kalo di drakor emg bukannya orang kaya juga yg suka bully ya Waktu dulu saya juga dibully padahal bukan sekolah orang kaya ya mix antara pribumi chinese eh dikatain aborigin Mungkin dipikir becanda tp sampe skrg saya ketakutan kalo disuru ke pantai atau keluar ruangan takut item dikatain aborigin,kalo di drakor emg bukannya orang kaya juga yg suka bully ya waktu dulu saya juga dibully padahal bukan sekolah orang kaya ya mix antara pribumi chinese eh dikatain aborigin mungkin dipikir becanda tp sampe skrg saya ketakutan kalo disuru ke pantai atau keluar ruangan takut item dikatain aborigin,"['kalo', 'di', 'drakor', 'emg', 'bukannya', 'orang', 'kaya', 'juga', 'yg', 'suka', 'bully', 'ya', 'waktu', 'dulu', 'saya', 'juga', 'dibully', 'padahal', 'bukan', 'sekolah', 'orang', 'kaya', 'ya', 'mix', 'antara', 'pribumi', 'chinese', 'eh', 'dikatain', 'aborigin', 'mungkin', 'dipikir', 'becanda', 'tp', 'sampe', 'skrg', 'saya', 'ketakutan', 'kalo', 'disuru', 'ke', 'pantai', 'atau', 'keluar', 'ruangan', 'takut', 'item', 'dikatain', 'aborigin']","['kalau', 'di', 'drakor', 'emang', 'bukannya', 'orang', 'kaya', 'juga', 'yang', 'suka', 'bully', 'ya', 'waktu', 'dulu', 'saya', 'juga', 'dibully', 'padahal', 'bukan', 'sekolah', 'orang', 'kaya', 'ya', 'mix', 'antara', 'pribumi', 'chinese', 'eh', 'dikatain', 'aborigin', 'mungkin', 'dipikir', 'becanda', 'tapi', 'sampe', 'sekarang', 'saya', 'ketakutan', 'kalau', 'disuru', 'ke', 'pantai', 'atau', 'keluar', 'ruangan', 'takut', 'item', 'dikatain', 'aborigin']","['drakor', 'emang', 'orang', 'kaya', 'suka', 'bully', 'ya', 'dibully', 'sekolah', 'orang', 'kaya', 'ya', 'mix', 'pribumi', 'chinese', 'eh', 'dikatain', 'aborigin', 'dipikir', 'becanda', 'sampe', 'ketakutan', 'disuru', 'pantai', 'ruangan', 'takut', 'item', 'dikatain', 'aborigin']","['drakor', 'emang', 'orang', 'kaya', 'suka', 'bully', 'ya', 'dibully', 'sekolah', 'orang', 'kaya', 'ya', 'mix', 'pribumi', 'chinese', 'eh', 'dikatain', 'aborigin', 'pikir', 'becanda', 'sampe', 'takut', 'disuru', 'pantai', 'ruang', 'takut', 'item', 'dikatain', 'aborigin']",drakor emang orang kaya suka bully ya dibully sekolah orang kaya ya mix pribumi chinese eh dikatain aborigin pikir becanda sampe takut disuru pantai ruang takut item dikatain aborigin
Ya ampun luka bakar... Jadi inget drakor the glory. Tangannya dibakar pake catokan😢😢,Ya ampun luka bakar Jadi inget drakor the glory Tangannya dibakar pake catokan,ya ampun luka bakar jadi inget drakor the glory tangannya dibakar pake catokan,"['ya', 'ampun', 'luka', 'bakar', 'jadi', 'inget', 'drakor', 'the', 'glory', 'tangannya', 'dibakar', 'pake', 'catokan']","['ya', 'ampun', 'luka', 'bakar', 'jadi', 'inget', 'drakor', 'the', 'glory', 'tangannya', 'dibakar', 'pake', 'catokan']","['ya', 'ampun', 'luka', 'bakar', 'inget', 'drakor', 'the', 'glory', 'tangannya', 'dibakar', 'pake', 'catokan']","['ya', 'ampun', 'luka', 'bakar', 'inget', 'drakor', 'the', 'glory', 'tangan', 'bakar', 'pake', 'catokan']",ya ampun luka bakar inget drakor the glory tangan bakar pake catokan
Ayo masuk sekolah ini...keren kok..udah terbiasa jadi ujian hidup sesungguhnya,Ayo masuk sekolah ini keren kok udah terbiasa jadi ujian hidup sesungguhnya,ayo masuk sekolah ini keren kok udah terbiasa jadi ujian hidup sesungguhnya,"['ayo', 'masuk', 'sekolah', 'ini', 'keren', 'kok', 'udah', 'terbiasa', 'jadi', 'ujian', 'hidup', 'sesungguhnya']","['ayo', 'masuk', 'sekolah', 'ini', 'keren', 'kok', 'udah', 'terbiasa', 'jadi', 'ujian', 'hidup', 'sesungguhnya']","['ayo', 'masuk', 'sekolah', 'keren', 'udah', 'terbiasa', 'ujian', 'hidup', 'sesungguhnya']","['ayo', 'masuk', 'sekolah', 'keren', 'udah', 'biasa', 'uji', 'hidup', 'sungguh']",ayo masuk sekolah keren udah biasa uji hidup sungguh
Songong amat JD orang kaya ga berada.,Songong amat JD orang kaya ga berada,songong amat jd orang kaya ga berada,"['songong', 'amat', 'jd', 'orang', 'kaya', 'ga', 'berada']","['songong', 'amat', 'jadi', 'orang', 'kaya', 'enggak', 'berada']","['songong', 'orang', 'kaya']","['songong', 'orang', 'kaya']",songong orang kaya
Kalo saya gak yakin anak2 pejabat yang terlibat bakal di proses 😂😂😂😂,Kalo saya gak yakin anak pejabat yang terlibat bakal di proses,kalo saya gak yakin anak pejabat yang terlibat bakal di proses,"['kalo', 'saya', 'gak', 'yakin', 'anak', 'pejabat', 'yang', 'terlibat', 'bakal', 'di', 'proses']","['kalau', 'saya', 'enggak', 'yakin', 'anak', 'pejabat', 'yang', 'terlibat', 'bakal', 'di', 'proses']","['anak', 'pejabat', 'terlibat', 'proses']","['anak', 'jabat', 'libat', 'proses']",anak jabat libat proses
